,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,Elías, Roenis,606273,24,12.6,29.2,109.4,87.9,92.6,84.5,402,160,402.0,7,29.2,1,4.2,3.0,606273,2022,33,24,0.233,0.201,0.032,0.367,0.29,0.077,0.298,0.256,0.0419999999999999,3.52,2.68,0.842,606273.0,2254.0,2275.0,,,1819.0,2321.0,,,606273.0,93.5,92.3,,,85.8,77.3,,,Roenis Elias
700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,Hernandez, Darwinzon,650382,24,16.1,41.7,110.4,91.2,95.0,90.8,412,198,378.0,12,50.0,5,20.8,11.6,650382,2022,43,24,0.424,0.315,0.1089999999999999,0.818,0.572,0.246,0.569,0.454,0.1149999999999999,21.6,10.06,11.54,650382.0,2358.0,,,2527.0,,2901.0,,,650382.0,94.3,,,84.2,,78.3,,,Darwinzon Hernandez
701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,Lowther, Zac,675912,24,18.9,16.7,109.8,89.0,90.2,91.7,395,154,,11,45.8,1,4.2,3.6,675912,2022,28,24,0.348,0.337,0.0109999999999999,0.478,0.468,0.0099999999999999,0.367,0.373,-0.006,8.44,6.09,2.348,675912.0,2230.0,,,2112.0,1774.0,2343.0,,,675912.0,90.6,,,81.9,83.5,75.1,,,Zac Lowther
702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,Solomon, Jared,676660,24,22.6,20.8,111.7,90.9,89.5,97.8,397,195,385.0,10,41.7,1,4.2,2.6,676660,2022,39,24,0.242,0.158,0.0839999999999999,0.545,0.243,0.302,0.389,0.251,0.138,10.8,2.57,8.23,676660.0,,2258.0,,2356.0,2105.0,,,,676660.0,,95.6,,86.2,89.9,,,,Jared Solomon
703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,Barraclough, Kyle,607457,24,21.7,50.0,108.4,91.1,92.4,91.8,404,209,,10,41.7,4,16.7,10.8,607457,2022,37,24,0.219,0.241,-0.0219999999999999,0.313,0.435,-0.122,0.272,0.324,-0.0519999999999999,3.0,4.4,-1.4,607457.0,2407.0,,2396.0,2403.0,,,,,607457.0,92.9,,88.8,78.3,,,,,Kyle Barraclough
704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,Junk, Janson,676083,23,-0.1,34.8,106.1,88.5,93.5,85.9,417,133,417.0,8,34.8,1,4.3,2.7,676083,2022,37,23,0.294,0.22,0.0739999999999999,0.441,0.348,0.093,0.347,0.281,0.0659999999999999,6.48,3.24,3.24,676083.0,2377.0,,,2238.0,1763.0,2375.0,,,676083.0,92.5,,,82.7,88.0,79.2,,,Janson Junk
705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,Ynoa, Huascar,660623,23,1.2,39.1,111.7,93.1,99.2,87.5,396,156,391.0,15,65.2,5,21.7,13.5,660623,2022,37,23,0.355,0.316,0.0389999999999999,0.613,0.656,-0.043,0.459,0.456,0.003,13.5,10.18,3.32,660623.0,2007.0,2014.0,,2449.0,1751.0,,,,660623.0,96.4,96.4,,85.1,88.7,,,,Huascar Ynoa
706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,Mengden, Daniel,596043,23,12.1,47.8,109.5,88.0,92.6,80.5,393,177,393.0,8,34.8,3,13.0,9.4,596043,2022,32,23,0.333,0.316,0.017,0.5,0.505,-0.005,0.358,0.354,0.004,5.14,5.38,-0.237,596043.0,2101.0,,2238.0,2395.0,1571.0,2407.0,,,596043.0,92.5,,87.3,82.5,84.0,72.3,,,Daniel Mengden
707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,Alexy, A.J.,669935,23,2.4,43.5,110.7,92.6,97.8,89.5,439,123,439.0,11,47.8,1,4.3,2.6,669935,2022,38,23,0.345,0.313,0.0319999999999999,0.517,0.476,0.041,0.447,0.422,0.025,11.57,8.28,3.291,669935.0,2139.0,,,2417.0,1504.0,2469.0,,,669935.0,94.2,,,83.9,88.3,78.7,,,A.J. Alexy
708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,Roberts, Ethan,681799,22,13.8,45.5,109.6,89.1,96.3,80.5,423,184,403.0,12,54.5,4,18.2,10.5,681799,2022,38,22,0.323,0.301,0.022,0.742,0.576,0.166,0.494,0.434,0.06,8.22,8.91,-0.693,681799.0,2659.0,,2596.0,3096.0,,2888.0,,,681799.0,94.3,,93.2,82.9,,80.5,,,Ethan Roberts
709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,Griffin, Foster,656492,22,8.9,45.5,111.0,92.8,99.2,89.0,374,157,,11,50.0,4,18.2,12.5,656492,2022,32,22,0.304,0.338,-0.034,0.522,0.57,-0.0479999999999999,0.408,0.465,-0.057,8.53,10.75,-2.224,656492.0,2065.0,,2211.0,,1832.0,2203.0,,,656492.0,93.6,,88.9,,85.1,79.8,,,Foster Griffin
710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,Chirinos, Yonny,630023,22,-2.5,22.7,104.6,90.8,94.8,89.6,395,101,,10,45.5,1,4.5,3.3,630023,2022,30,22,0.25,0.226,0.0239999999999999,0.321,0.33,-0.009,0.278,0.271,0.007,0.0,3.01,-3.01,630023.0,2240.0,2115.0,,2331.0,,,1155.0,,630023.0,92.0,93.4,,87.3,,,85.3,,Yonny Chirinos
711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,Yates, Kirby,489446,22,22.9,22.7,109.8,90.1,96.3,84.0,431,203,414.0,10,45.5,4,18.2,12.1,489446,2022,33,22,0.222,0.2,0.0219999999999999,0.556,0.473,0.083,0.371,0.336,0.0349999999999999,5.14,4.78,0.363,489446.0,2327.0,,,2346.0,,,1315.0,,489446.0,93.4,,,84.2,,,86.6,,Kirby Yates
712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,Tully, Tanner,668684,22,20.0,36.4,112.0,91.1,95.7,91.6,401,173,364.0,10,45.5,3,13.6,10.0,668684,2022,30,22,0.333,0.308,0.025,0.583,0.562,0.0209999999999999,0.443,0.427,0.016,6.0,8.54,-2.54,668684.0,1932.0,,,2390.0,1435.0,2479.0,,,668684.0,90.9,,,81.3,84.7,75.2,,,Tanner Tully
713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,Vasquez, Andrew,607755,22,6.2,45.5,111.3,89.4,92.8,85.8,444,148,444.0,9,40.9,1,4.5,2.6,607755,2022,39,22,0.188,0.225,-0.037,0.281,0.371,-0.0899999999999999,0.292,0.335,-0.043,6.23,4.74,1.491,607755.0,,2207.0,,,,2564.0,,,607755.0,,88.7,,,,80.1,,,Andrew Vasquez
714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,Kelly, Carson,608348,22,27.5,45.5,104.6,92.1,94.7,94.5,388,221,388.0,12,54.5,1,4.5,4.2,608348,2022,24,22,0.409,0.323,0.0859999999999999,0.636,0.482,0.154,0.47,0.375,0.0949999999999999,7.71,6.17,1.544,,,,,,,,,,,,,,,,,,,Carson Kelly
715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,Murphy, Patrick,641907,22,4.8,22.7,110.2,87.4,85.6,89.8,372,113,,6,27.3,2,9.1,5.9,641907,2022,34,22,0.32,0.244,0.076,0.32,0.303,0.017,0.37,0.36,0.01,6.35,5.6,0.753,641907.0,2195.0,2200.0,,,,2173.0,,,641907.0,96.1,95.0,,,,82.7,,,Patrick Murphy
716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,Mazza, Chris,607391,22,14.1,40.9,108.5,89.7,95.6,82.3,427,175,405.0,11,50.0,3,13.6,8.6,607391,2022,35,22,0.333,0.361,-0.0279999999999999,0.667,0.672,-0.005,0.488,0.503,-0.015,11.81,13.51,-1.697,607391.0,2053.0,1810.0,2249.0,2300.0,1290.0,,,,607391.0,90.0,89.2,84.2,77.2,82.8,,,,Chris Mazza
717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,Diehl, Phillip,670426,22,20.4,45.5,115.1,94.5,96.1,88.9,388,246,383.0,13,59.1,6,27.3,21.4,670426,2022,28,22,0.32,0.317,0.003,0.8,0.66,0.14,0.487,0.435,0.0519999999999999,11.12,8.96,2.158,670426.0,2343.0,,,2496.0,1568.0,,,,670426.0,91.2,,,83.3,85.9,,,,Phillip Diehl
718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,Plassmeyer, Michael,674681,21,13.6,38.1,104.6,86.3,86.7,85.7,404,162,404.0,7,33.3,2,9.5,6.9,674681,2022,29,21,0.321,0.311,0.01,0.5,0.475,0.025,0.365,0.353,0.012,3.68,5.35,-1.668,,,,,,,,,,,,,,,,,,,Michael Plassmeyer
719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,Hendrix, Ryan,641682,21,9.1,19.0,98.9,88.8,90.8,87.2,362,142,,7,33.3,0,0.0,0.0,641682,2022,38,21,0.3,0.157,0.143,0.4,0.19,0.21,0.377,0.255,0.122,5.4,2.66,2.74,641682.0,2144.0,2096.0,,2377.0,1651.0,,,,641682.0,95.6,93.3,,84.8,90.3,,,,Ryan Hendrix
720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,Gordon, Nick,624503,21,29.4,42.9,111.5,90.0,92.0,89.8,385,219,379.0,7,33.3,2,9.5,8.0,624503,2022,25,21,0.476,0.305,0.1709999999999999,0.857,0.498,0.359,0.589,0.4,0.1889999999999999,22.09,7.22,14.871,,,,,,,,,,,,,,,,,,,Nick Gordon
721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,Pérez, Oliver,424144,20,16.0,45.0,106.4,88.8,91.9,84.3,410,197,410.0,6,30.0,2,10.0,8.3,424144,2022,24,20,0.444,0.339,0.1049999999999999,0.667,0.583,0.084,0.437,0.376,0.061,15.75,6.21,9.54,,,,,,,,,,,,,,,,,,,Oliver Perez
722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,Dowdy, Kyle,664871,20,14.2,20.0,112.9,89.1,92.0,87.0,379,155,,7,35.0,1,5.0,3.7,664871,2022,27,20,0.217,0.235,-0.0179999999999999,0.217,0.323,-0.106,0.267,0.31,-0.0429999999999999,0.0,4.0,-4.0,,,,,,,,,,,,,,,,,,,Kyle Dowdy
723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,Hollowell, Gavin,668970,20,26.5,35.0,101.0,87.7,89.4,89.6,410,221,410.0,9,45.0,1,5.0,3.1,668970,2022,32,20,0.259,0.194,0.065,0.407,0.29,0.1169999999999999,0.328,0.262,0.066,7.71,2.81,4.904,668970.0,2591.0,2474.0,2523.0,2330.0,2308.0,,,,668970.0,92.9,93.6,89.1,81.2,84.0,,,,Gavin Hollowell
724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,Phillips, Brett,621433,20,24.4,45.0,108.9,91.5,97.7,80.5,421,249,410.0,10,50.0,7,35.0,31.8,621433,2022,22,20,0.45,0.426,0.024,1.1,1.176,-0.0759999999999998,0.655,0.674,-0.019,18.0,39.45,-21.45,,,,,,,,,,,,,,,,,,,Brett Phillips
725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,Blanco, Ronel,669854,20,15.8,50.0,107.8,89.1,92.1,80.0,394,207,394.0,8,40.0,3,15.0,9.4,669854,2022,32,20,0.296,0.295,0.001,0.556,0.549,0.007,0.414,0.414,0.0,7.11,7.88,-0.775,669854.0,2280.0,,,2224.0,1468.0,2392.0,,,669854.0,95.2,,,87.3,87.3,81.0,,,Ronel Blanco
726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,Sims, Lucas,608371,19,7.4,31.6,107.9,87.9,93.4,82.9,390,156,,5,26.3,1,5.3,3.2,608371,2022,31,19,0.217,0.229,-0.012,0.304,0.345,-0.0409999999999999,0.323,0.341,-0.018,9.45,4.94,4.51,608371.0,2491.0,,,2813.0,,2858.0,,,608371.0,93.5,,,84.2,,80.9,,,Lucas Sims
727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,Patton, Spencer,607359,19,11.6,21.1,111.7,87.6,97.2,85.5,395,137,395.0,7,36.8,1,5.3,3.4,607359,2022,29,19,0.174,0.188,-0.014,0.304,0.294,0.01,0.284,0.288,-0.004,3.86,3.41,0.447,607359.0,1994.0,,,1896.0,,,1656.0,,607359.0,92.1,,,81.7,,,85.1,,Spencer Patton
728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,Hatch, Thomas,641672,19,9.2,36.8,104.2,93.0,96.9,89.6,376,156,371.0,13,68.4,2,10.5,7.7,641672,2022,26,19,0.522,0.377,0.145,1.0,0.612,0.388,0.655,0.458,0.197,19.29,10.31,8.976,,,,,,,,,,,,,,,,,,,Thomas Hatch
729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,Vizcaíno, Arodys,527055,19,14.7,36.8,114.3,94.3,96.3,90.2,456,213,456.0,12,63.2,2,10.5,6.9,527055,2022,29,19,0.182,0.292,-0.1099999999999999,0.364,0.568,-0.2039999999999999,0.342,0.44,-0.0979999999999999,6.35,9.24,-2.887,527055.0,2247.0,2195.0,,2313.0,1071.0,,,,527055.0,97.3,98.1,,84.3,88.1,,,,Arodys Vizcaino
730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,Eickhoff, Jerad,595191,19,9.6,36.8,108.1,87.4,97.0,75.7,413,171,410.0,7,36.8,2,10.5,7.4,595191,2022,27,19,0.455,0.334,0.121,0.909,0.59,0.319,0.575,0.427,0.1479999999999999,20.77,8.54,12.229,,,,,,,,,,,,,,,,,,,Jerad Eickhoff
731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,Brice, Austin,592169,19,8.3,31.6,113.9,85.5,96.3,80.0,334,140,,7,36.8,1,5.3,3.7,592169,2022,27,19,0.167,0.218,-0.0509999999999999,0.25,0.274,-0.024,0.235,0.268,-0.033,4.05,2.94,1.11,592169.0,2231.0,2040.0,,,,2748.0,,,592169.0,93.7,93.8,,,,81.6,,,Austin Brice
732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,Severino, Anderson,644429,19,-3.9,31.6,106.5,89.7,95.0,85.9,334,135,,10,52.6,1,5.3,2.9,644429,2022,34,19,0.25,0.23,0.0199999999999999,0.321,0.308,0.013,0.328,0.313,0.015,6.14,4.08,2.056,644429.0,1950.0,2110.0,,2384.0,1269.0,2548.0,,,644429.0,96.0,97.1,,86.1,86.0,79.0,,,Anderson Severino
733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,Meyer, Max,676974,18,13.1,33.3,109.0,89.4,99.0,87.1,424,152,424.0,8,44.4,3,16.7,11.5,676974,2022,26,18,0.292,0.232,0.0599999999999999,0.667,0.545,0.122,0.426,0.356,0.07,7.5,5.45,2.05,,,,,,,,,,,,,,,,,,,Max Meyer
734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,Mushinski, Parker,656786,18,8.8,33.3,102.3,85.6,83.8,89.8,335,120,,4,22.2,1,5.6,3.3,656786,2022,30,18,0.192,0.249,-0.0569999999999999,0.269,0.329,-0.06,0.265,0.312,-0.0469999999999999,3.68,4.05,-0.368,656786.0,2382.0,,2574.0,2574.0,1669.0,2652.0,,,656786.0,92.1,,86.8,79.4,86.4,80.0,,,Parker Mushinski
735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,Brentz, Jake,641394,18,18.2,55.6,114.1,89.4,90.1,94.7,383,162,383.0,7,38.9,1,5.6,2.6,641394,2022,38,18,0.423,0.351,0.072,0.615,0.505,0.1099999999999999,0.521,0.467,0.0539999999999999,23.63,10.88,12.745,641394.0,2236.0,2112.0,,2233.0,1752.0,,,,641394.0,95.8,95.5,,84.8,90.8,,,,Jake Brentz
736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,Small, Ethan,663629,18,15.1,50.0,112.9,93.2,97.8,86.7,449,209,449.0,10,55.6,3,16.7,9.1,663629,2022,33,18,0.32,0.274,0.0459999999999999,0.6,0.534,0.0659999999999999,0.463,0.425,0.038,7.11,8.43,-1.325,663629.0,2199.0,,,2066.0,1454.0,,,,663629.0,91.0,,,79.5,78.7,,,,Ethan Small
737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,Sale, Chris,519242,18,4.1,44.4,109.0,84.0,93.1,74.8,374,147,,7,38.9,1,5.6,4.0,519242,2022,25,18,0.217,0.278,-0.061,0.304,0.362,-0.0579999999999999,0.263,0.313,-0.0499999999999999,3.18,4.08,-0.904,519242.0,2313.0,2107.0,,2348.0,1959.0,,,,519242.0,94.9,93.1,,79.2,88.2,,,,Chris Sale
738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,Neidert, Nick,663734,17,12.7,35.3,107.4,93.9,90.1,99.4,384,173,384.0,10,58.8,1,5.9,5.0,663734,2022,20,17,0.25,0.297,-0.0469999999999999,0.45,0.444,0.006,0.299,0.32,-0.021,3.6,4.28,-0.68,,,,,,,,,,,,,,,,,,,Nick Neidert
739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,Clippard, Tyler,461325,17,17.2,52.9,102.2,82.9,86.1,77.5,389,186,360.0,4,23.5,1,5.9,3.6,461325,2022,28,17,0.286,0.179,0.1069999999999999,0.524,0.299,0.225,0.434,0.33,0.1039999999999999,7.2,4.59,2.61,461325.0,2229.0,2158.0,,2008.0,1990.0,2166.0,503.0,,461325.0,87.6,87.5,,82.0,77.2,74.4,80.3,,Tyler Clippard
740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,Bethancourt, Christian,542194,17,25.9,52.9,105.2,88.9,89.1,98.1,394,221,394.0,7,41.2,1,5.9,5.3,542194,2022,19,17,0.333,0.318,0.015,0.5,0.539,-0.039,0.378,0.385,-0.007,2.25,6.57,-4.32,,,,,,,,,,,,,,,,,,,Christian Bethancourt
741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,Schwindel, Frank,643524,17,31.2,64.7,110.6,91.5,95.3,100.3,452,259,405.0,9,52.9,4,23.5,22.2,643524,2022,18,17,0.471,0.376,0.0949999999999999,1.176,0.879,0.2969999999999999,0.695,0.533,0.1619999999999999,18.0,16.18,1.82,,,,,,,,,,,,,,,,,,,Frank Schwindel
742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,Romero, Jhon,664584,17,1.9,23.5,104.0,87.9,90.6,87.4,331,96,,7,41.2,0,0.0,0.0,664584,2022,24,17,0.391,0.245,0.146,0.478,0.291,0.187,0.392,0.252,0.14,3.6,2.59,1.01,,,,,,,,,,,,,,,,,,,Jhon Romero
743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,Waites, Cole,686972,17,17.4,35.3,110.0,90.8,94.2,86.5,401,174,401.0,7,41.2,1,5.9,4.0,686972,2022,25,17,0.286,0.242,0.0439999999999999,0.619,0.394,0.2249999999999999,0.429,0.338,0.0909999999999999,3.18,4.84,-1.664,686972.0,2267.0,,,2231.0,,,,,686972.0,96.0,,,83.7,,,,,Cole Waites
744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,Barker, Luke,673316,16,4.3,43.8,112.4,91.1,96.6,85.7,417,158,415.0,8,50.0,2,12.5,10.5,673316,2022,19,16,0.368,0.413,-0.0449999999999999,0.789,0.77,0.019,0.49,0.506,-0.016,11.25,13.76,-2.51,,,,,,,,,,,,,,,,,,,Luke Barker
745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,Butto, Jose,676130,16,24.8,43.8,107.8,89.0,95.7,85.4,384,183,355.0,7,43.8,3,18.8,13.0,676130,2022,23,16,0.429,0.299,0.13,0.762,0.521,0.241,0.525,0.38,0.145,15.75,6.37,9.38,,,,,,,,,,,,,,,,,,,Jose Butto
746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,Stubbs, Garrett,596117,16,10.2,43.8,108.3,92.7,99.2,86.3,427,193,401.0,7,43.8,3,18.8,16.7,596117,2022,18,16,0.412,0.375,0.0369999999999999,1.118,0.706,0.4120000000000001,0.641,0.476,0.165,17.18,11.49,5.692,,,,,,,,,,,,,,,,,,,Garrett Stubbs
747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,Clay, Sam,621348,16,-8.8,6.3,111.2,95.3,105.8,93.6,392,64,392.0,10,62.5,1,6.3,3.4,621348,2022,29,16,0.2,0.209,-0.0089999999999999,0.35,0.318,0.0319999999999999,0.37,0.371,-0.001,8.44,6.01,2.428,621348.0,,2019.0,,2583.0,1680.0,,,,621348.0,,91.9,,83.2,87.9,,,,Sam Clay
748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,Ellis, Chris,595939,16,3.8,37.5,95.6,83.7,88.0,79.4,354,133,,1,6.3,0,0.0,0.0,595939,2022,25,16,0.278,0.27,0.008,0.278,0.337,-0.059,0.371,0.387,-0.016,10.38,6.66,3.725,,,,,,,,,,,,,,,,,,,Chris Ellis
749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,Koch, Matt,571863,15,25.5,46.7,104.8,89.0,93.4,75.4,395,231,394.0,7,46.7,2,13.3,10.5,571863,2022,19,15,0.278,0.283,-0.0049999999999999,0.611,0.546,0.0649999999999999,0.394,0.37,0.024,8.31,5.97,2.338,,,,,,,,,,,,,,,,,,,Matt Koch
750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,Myers, Wil,571976,15,31.4,20.0,103.6,90.7,91.4,94.0,402,244,395.0,8,53.3,2,13.3,12.5,571976,2022,16,15,0.286,0.277,0.0089999999999999,0.929,0.636,0.293,0.489,0.381,0.1079999999999999,7.36,6.41,0.954,,,,,,,,,,,,,,,,,,,Wil Myers
751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,Castro, Harold,605612,15,18.7,33.3,109.5,97.8,97.0,99.8,365,223,,11,73.3,0,0.0,0.0,605612,2022,18,15,0.4,0.367,0.033,0.533,0.515,0.018,0.415,0.408,0.007,4.5,7.59,-3.09,,,,,,,,,,,,,,,,,,,Harold Castro
752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,Espinal, Raynel,642659,15,12.2,33.3,106.3,89.3,96.2,85.2,427,172,427.0,7,46.7,2,13.3,9.5,642659,2022,21,15,0.316,0.294,0.022,0.632,0.575,0.057,0.416,0.387,0.0289999999999999,7.71,6.66,1.054,,,,,,,,,,,,,,,,,,,Raynel Espinal
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,German, Franklin,681464,15,2.5,26.7,109.2,94.1,94.8,94.2,404,131,385.0,7,46.7,1,6.7,4.3,681464,2022,23,15,0.368,0.295,0.073,0.737,0.47,0.267,0.509,0.395,0.1139999999999999,18.0,7.0,11.0,,,,,,,,,,,,,,,,,,,Franklin German
754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,Strasburg, Stephen,544931,15,16.2,40.0,108.1,86.6,91.5,82.6,417,144,417.0,5,33.3,1,6.7,4.3,544931,2022,23,15,0.4,0.238,0.162,0.7,0.415,0.285,0.5,0.336,0.1639999999999999,13.5,4.78,8.72,,,,,,,,,,,,,,,,,,,Stephen Strasburg
755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,Ladwig, A.J.,607609,15,12.8,53.3,107.1,91.7,101.6,84.6,440,182,431.0,9,60.0,3,20.0,20.0,607609,2022,15,15,0.4,0.438,-0.0379999999999999,0.933,0.996,-0.0629999999999999,0.562,0.6,-0.0379999999999999,10.8,24.38,-13.58,,,,,,,,,,,,,,,,,,,A.J. Ladwig
756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,Woods Richardson, Simeon,680573,15,21.1,60.0,108.1,92.1,95.7,79.7,375,217,364.0,8,53.3,2,13.3,10.0,680573,2022,20,15,0.167,0.365,-0.1979999999999999,0.333,0.555,-0.222,0.261,0.425,-0.1639999999999999,3.6,8.43,-4.83,,,,,,,,,,,,,,,,,,,Simeon Woods Richardson
757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,Glasnow, Tyler,607192,14,14.9,28.6,112.2,100.4,101.8,98.1,403,225,403.0,12,85.7,3,21.4,11.5,607192,2022,26,14,0.167,0.261,-0.094,0.292,0.534,-0.242,0.235,0.364,-0.129,1.35,5.75,-4.4,607192.0,2450.0,,,2666.0,,2764.0,,,607192.0,97.4,,,90.9,,83.7,,,Tyler Glasnow
758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,Kerr, Ray,678061,14,19.7,50.0,111.1,87.4,91.3,73.1,405,238,405.0,7,50.0,3,21.4,14.3,678061,2022,21,14,0.188,0.294,-0.1059999999999999,0.438,0.64,-0.202,0.332,0.488,-0.1559999999999999,9.0,12.35,-3.35,,,,,,,,,,,,,,,,,,,Ray Kerr
759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,Holland, Greg,518813,14,3.7,50.0,108.0,95.2,103.7,86.7,408,188,396.0,9,64.3,4,28.6,20.0,518813,2022,20,14,0.333,0.319,0.014,0.833,0.765,0.0679999999999999,0.478,0.475,0.003,7.71,11.42,-3.706,,,,,,,,,,,,,,,,,,,Greg Holland
760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,Saucedo, Tayler,642048,14,8.5,50.0,113.0,95.7,103.7,87.7,447,202,418.0,10,71.4,4,28.6,26.7,642048,2022,15,14,0.429,0.416,0.013,1.143,1.015,0.1280000000000001,0.662,0.604,0.058,13.5,25.0,-11.5,,,,,,,,,,,,,,,,,,,Tayler Saucedo
761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,Harrison, Josh,543281,14,15.8,50.0,104.8,90.1,97.1,83.6,400,196,400.0,7,50.0,1,7.1,5.6,543281,2022,18,14,0.563,0.311,0.2519999999999999,0.813,0.477,0.3359999999999999,0.605,0.377,0.2279999999999999,18.0,6.25,11.75,,,,,,,,,,,,,,,,,,,Josh Harrison
762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,Weathers, Ryan,677960,14,16.4,21.4,102.4,88.1,90.7,88.1,373,124,,5,35.7,0,0.0,0.0,677960,2022,21,14,0.353,0.226,0.1269999999999999,0.412,0.268,0.1439999999999999,0.402,0.303,0.099,9.82,3.8,6.018,,,,,,,,,,,,,,,,,,,Ryan Weathers
