,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,Fiers, Mike,571666,36,17.2,36.1,109.8,90.5,95.6,88.1,423,169,393.0,18,50.0,5,13.9,11.1,571666,2021,45,36,0.366,0.313,0.0529999999999999,0.707,0.587,0.12,0.471,0.408,0.063,7.71,7.72,-0.006,571666.0,2290.0,2230.0,,2376.0,1874.0,2720.0,,,571666.0,87.0,86.9,,83.4,81.4,71.6,,,Mike Fiers
653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,Waddell, Brandon,663399,35,17.1,37.1,110.3,95.5,96.3,96.2,404,188,399.0,19,54.3,5,14.3,9.8,663399,2021,51,35,0.333,0.333,0.0,0.619,0.61,0.009,0.45,0.45,0.0,6.75,9.98,-3.23,663399.0,2355.0,2218.0,,2496.0,1446.0,,,,663399.0,92.5,92.6,,85.8,86.0,,,,Brandon Waddell
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,Burdi, Zack,641420,35,21.4,37.1,112.5,90.9,94.1,92.7,417,187,399.0,16,45.7,5,14.3,10.2,641420,2021,49,35,0.325,0.277,0.0479999999999999,0.575,0.501,0.0739999999999999,0.41,0.383,0.0269999999999999,5.4,6.6,-1.2,641420.0,2578.0,,,2573.0,2163.0,,,,641420.0,95.8,,,88.5,90.3,,,,Zack Burdi
655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,Jackson, Andre,656578,34,23.4,26.5,111.4,89.2,90.2,88.4,431,185,431.0,9,26.5,3,8.8,6.0,656578,2021,50,34,0.238,0.208,0.03,0.381,0.363,0.018,0.316,0.298,0.018,2.31,3.73,-1.416,656578.0,2225.0,,,2103.0,1713.0,1929.0,,,656578.0,92.3,,,86.1,84.1,76.2,,,Andre Jackson
656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,Sanmartin, Reiver,665665,34,3.8,38.2,106.0,87.0,90.1,83.5,378,164,,12,35.3,1,2.9,2.1,665665,2021,47,34,0.267,0.255,0.012,0.356,0.341,0.0149999999999999,0.285,0.277,0.0079999999999999,1.54,3.2,-1.657,665665.0,2234.0,2242.0,,2389.0,1950.0,,,,665665.0,89.5,89.0,,80.2,84.2,,,,Reiver Sanmartin
657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,Wieck, Brad,623364,33,16.5,36.4,113.5,91.6,96.3,82.0,364,211,,13,39.4,2,6.1,2.8,623364,2021,71,33,0.164,0.165,-0.001,0.213,0.255,-0.042,0.237,0.251,-0.014,0.0,2.62,-2.62,623364.0,2297.0,,,2298.0,,2322.0,,,623364.0,92.6,,,85.1,,73.1,,,Brad Wieck
658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,Elledge, Seth,676220,33,13.1,36.4,110.1,89.9,91.9,89.7,396,175,392.0,13,39.4,3,9.1,5.8,676220,2021,52,33,0.302,0.267,0.0349999999999999,0.465,0.422,0.043,0.376,0.349,0.027,4.63,5.3,-0.671,676220.0,,2276.0,,2376.0,1630.0,,,,676220.0,,93.9,,82.9,84.5,,,,Seth Elledge
659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,Perdomo, Angel,622780,33,15.5,27.3,108.5,90.9,96.9,82.6,438,197,418.0,14,42.4,6,18.2,7.6,622780,2021,79,33,0.2,0.181,0.019,0.433,0.419,0.014,0.35,0.341,0.0089999999999999,6.35,5.02,1.333,622780.0,2487.0,,,2659.0,2133.0,,,,622780.0,94.3,,,82.9,88.4,,,,Angel Perdomo
660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,Barraclough, Kyle,607457,32,20.6,37.5,111.4,87.5,92.7,81.4,408,191,383.0,9,28.1,4,12.5,6.7,607457,2021,60,32,0.245,0.191,0.0539999999999999,0.51,0.354,0.156,0.373,0.315,0.0579999999999999,5.54,4.21,1.328,607457.0,2370.0,,,2401.0,1306.0,,,,607457.0,93.1,,,77.2,87.1,,,,Kyle Barraclough
661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,Kela, Keone,605309,32,17.7,37.5,108.6,89.5,92.3,88.0,399,180,381.0,13,40.6,4,12.5,8.3,605309,2021,48,32,0.244,0.235,0.009,0.444,0.443,0.001,0.315,0.311,0.004,5.06,4.09,0.973,605309.0,2336.0,,,,1689.0,2453.0,,,605309.0,94.7,,,,89.5,81.6,,,Keone Kela
662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,Vincent, Nick,543883,32,31.2,28.1,111.6,87.8,92.8,87.8,402,180,402.0,11,34.4,1,3.1,2.1,543883,2021,47,32,0.146,0.178,-0.032,0.244,0.282,-0.0379999999999999,0.233,0.259,-0.0259999999999999,0.71,2.79,-2.079,543883.0,2366.0,2231.0,2457.0,2761.0,1739.0,,,,543883.0,89.0,89.4,86.3,79.3,83.4,,,,Nick Vincent
663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,McCaughan, Darren,670766,32,11.3,25.0,109.2,87.8,92.8,84.9,394,153,374.0,12,37.5,2,6.3,5.1,670766,2021,39,32,0.25,0.236,0.014,0.594,0.403,0.1909999999999999,0.385,0.327,0.0579999999999999,8.0,4.57,3.43,670766.0,1977.0,1961.0,,2244.0,1314.0,,,,670766.0,87.7,88.0,,78.7,80.7,,,,Darren McCaughan
664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,Ortega, Oliver,661383,32,1.2,6.3,113.9,91.2,96.4,90.4,389,101,381.0,17,53.1,1,3.1,2.6,661383,2021,39,32,0.333,0.225,0.108,0.444,0.35,0.094,0.363,0.284,0.079,4.82,3.37,1.451,661383.0,2327.0,,2411.0,,,2117.0,,,661383.0,96.5,,97.8,,,82.7,,,Oliver Ortega
665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,Weber, Ryan,543901,32,2.4,34.4,114.3,92.7,99.1,87.1,440,151,409.0,16,50.0,5,15.6,11.1,543901,2021,45,32,0.385,0.34,0.0449999999999999,0.821,0.719,0.1019999999999999,0.512,0.463,0.0489999999999999,12.1,10.8,1.303,543901.0,,1996.0,2141.0,2311.0,1654.0,2310.0,,,543901.0,,88.7,85.7,77.8,80.8,74.0,,,Ryan Weber
666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,Santos, Antonio,665733,31,12.0,25.8,108.5,85.6,87.1,84.6,420,143,420.0,9,29.0,1,3.2,2.2,665733,2021,46,31,0.22,0.228,-0.008,0.366,0.333,0.0329999999999999,0.295,0.291,0.004,4.76,3.55,1.215,665733.0,2157.0,2152.0,,1987.0,1677.0,2172.0,,,665733.0,95.5,96.4,,83.9,86.0,79.8,,,Antonio Santos
667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,Romero, JoJo,668941,31,5.5,38.7,106.2,88.9,91.5,86.8,411,157,390.0,10,32.3,3,9.7,6.8,668941,2021,44,31,0.308,0.289,0.019,0.667,0.494,0.173,0.432,0.369,0.063,7.0,6.03,0.97,668941.0,2158.0,2043.0,2359.0,2541.0,1573.0,,,,668941.0,94.7,94.2,85.1,83.1,85.7,,,,JoJo Romero
668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,Reed, Jake,596082,31,14.0,41.9,109.7,90.5,92.8,89.3,443,162,443.0,11,35.5,3,9.7,7.0,596082,2021,43,31,0.25,0.263,-0.013,0.35,0.442,-0.092,0.268,0.308,-0.0399999999999999,3.6,4.01,-0.41,596082.0,2261.0,2021.0,,2445.0,,,,,596082.0,92.6,87.6,,79.9,,,,,Jake Reed
669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,Foley, Jason,671345,31,4.1,29.0,112.7,93.3,98.3,89.7,386,141,374.0,17,54.8,2,6.5,4.4,671345,2021,45,31,0.216,0.262,-0.046,0.405,0.386,0.019,0.339,0.352,-0.0129999999999999,2.61,5.4,-2.787,671345.0,2216.0,2050.0,,2344.0,1640.0,,,,671345.0,96.1,95.7,,85.8,90.0,,,,Jason Foley
670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,Acevedo, Domingo,642758,31,14.3,25.8,104.0,86.2,91.0,79.2,408,154,361.0,11,35.5,2,6.5,4.5,642758,2021,44,31,0.225,0.231,-0.006,0.475,0.407,0.068,0.328,0.31,0.018,3.27,4.06,-0.787,642758.0,2065.0,2157.0,,2142.0,1775.0,,,,642758.0,92.9,91.7,,85.2,86.0,,,,Domingo Acevedo
671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,Strahm, Matt,621381,31,8.9,41.9,108.7,87.5,91.5,83.3,386,148,,11,35.5,1,3.2,2.8,621381,2021,36,31,0.441,0.316,0.125,0.588,0.407,0.181,0.441,0.313,0.128,8.1,4.15,3.95,621381.0,2282.0,2286.0,,2508.0,2118.0,2643.0,,,621381.0,93.1,93.3,,88.1,86.4,83.0,,,Matt Strahm
672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,Nelson, Kyle,669459,31,13.3,32.3,108.8,84.1,87.0,82.2,322,155,,7,22.6,0,0.0,0.0,669459,2021,49,31,0.256,0.255,0.001,0.308,0.309,-0.001,0.337,0.34,-0.003,9.31,4.99,4.32,669459.0,2148.0,,2454.0,2670.0,,,,,669459.0,92.9,,88.9,82.5,,,,,Kyle Nelson
673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,Bergen, Travis,664157,30,22.0,23.3,110.5,83.9,90.2,79.4,409,178,409.0,9,30.0,1,3.3,2.2,664157,2021,46,30,0.139,0.199,-0.06,0.25,0.369,-0.119,0.28,0.341,-0.061,1.69,5.02,-3.332,664157.0,2341.0,,,,,2555.0,,,664157.0,92.3,,,,,81.9,,,Travis Bergen
674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,Biddle, Jesse,592145,30,8.1,30.0,109.5,89.2,97.7,83.4,386,143,380.0,9,30.0,3,10.0,5.9,592145,2021,51,30,0.263,0.19,0.073,0.368,0.31,0.0579999999999999,0.345,0.331,0.0139999999999999,8.44,4.69,3.748,592145.0,2607.0,2652.0,,2654.0,,2622.0,,,592145.0,93.0,92.9,,82.9,,78.0,,,Jesse Biddle
675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,Baldonado, Alberto,593604,30,21.3,46.7,107.6,87.3,93.0,85.3,436,192,411.0,8,26.7,4,13.3,8.2,593604,2021,49,30,0.244,0.248,-0.004,0.463,0.529,-0.066,0.354,0.378,-0.024,8.44,6.39,2.048,593604.0,2260.0,,,2178.0,2094.0,,,,593604.0,93.8,,,79.3,84.8,,,,Alberto Baldonado
676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,Hatch, Thomas,641672,30,22.4,36.7,112.8,92.0,98.2,91.2,406,184,391.0,15,50.0,5,16.7,11.1,641672,2021,45,30,0.289,0.296,-0.007,0.553,0.54,0.013,0.405,0.405,0.0,6.75,7.58,-0.83,641672.0,2497.0,2368.0,2511.0,,1965.0,,,,641672.0,94.0,93.6,85.0,,83.3,,,,Thomas Hatch
677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,Robertson, David,502085,30,15.1,43.3,105.1,91.1,92.8,89.5,407,175,404.0,14,46.7,3,10.0,6.0,502085,2021,50,30,0.239,0.253,-0.014,0.413,0.404,0.0089999999999999,0.308,0.311,-0.003,4.5,4.09,0.41,502085.0,2626.0,,2557.0,2621.0,,2637.0,,,502085.0,91.8,,92.1,81.8,,84.2,,,David Robertson
678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,O'Day, Darren,503285,30,21.1,43.3,116.1,87.6,94.9,77.8,380,198,364.0,12,40.0,2,6.7,4.3,503285,2021,46,30,0.22,0.243,-0.0229999999999999,0.39,0.423,-0.0329999999999999,0.305,0.326,-0.021,3.38,4.54,-1.165,503285.0,2374.0,2271.0,,2292.0,,,,,503285.0,85.5,85.2,,78.6,,,,,Darren O'Day
679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,Oswalt, Corey,621261,30,18.6,53.3,107.1,90.6,94.0,86.8,352,219,346.0,14,46.7,3,10.0,7.1,621261,2021,42,30,0.3,0.308,-0.008,0.475,0.498,-0.023,0.345,0.359,-0.014,3.48,5.65,-2.166,621261.0,2243.0,,,2148.0,1547.0,,,,621261.0,92.2,,,86.9,85.5,,,,Corey Oswalt
680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,Moll, Sam,594580,29,6.5,24.1,109.5,90.0,93.6,89.2,389,135,360.0,11,37.9,3,10.3,6.8,594580,2021,44,29,0.216,0.196,0.0199999999999999,0.297,0.369,-0.072,0.297,0.313,-0.016,3.48,4.15,-0.666,594580.0,,2460.0,,2930.0,,,,,594580.0,,93.7,,83.9,,,,,Sam Moll
681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,Tropeano, Nick,607374,29,17.7,31.0,113.7,88.1,85.1,93.8,403,145,403.0,9,31.0,1,3.4,2.9,607374,2021,34,29,0.267,0.298,-0.0309999999999999,0.433,0.415,0.018,0.332,0.343,-0.011,2.25,5.09,-2.84,607374.0,2229.0,2137.0,,2277.0,1930.0,,637.0,,607374.0,90.6,89.4,,78.5,80.3,,80.1,,Nick Tropeano
682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,Sceroler, Mac,669135,29,17.0,34.5,110.0,92.3,96.3,88.6,424,205,383.0,15,51.7,7,24.1,14.6,669135,2021,48,29,0.375,0.286,0.089,0.95,0.66,0.2899999999999999,0.569,0.445,0.1239999999999999,14.09,9.69,4.397,669135.0,2487.0,,,2443.0,,2885.0,1410.0,,669135.0,92.7,,,83.4,,78.3,81.9,,Mac Sceroler
683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,Knight, Dusten,643400,28,13.0,39.3,108.2,90.2,92.2,90.1,411,145,411.0,10,35.7,2,7.1,4.5,643400,2021,44,28,0.289,0.251,0.0379999999999999,0.474,0.37,0.1039999999999999,0.357,0.324,0.0329999999999999,9.35,4.48,4.866,643400.0,2060.0,,2307.0,,1422.0,2108.0,,,643400.0,90.7,,85.2,,79.6,77.7,,,Dusten Knight
684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,Reed, Cody,642003,28,3.8,39.3,107.1,88.5,91.6,85.1,366,157,366.0,9,32.1,1,3.6,2.4,642003,2021,42,28,0.235,0.255,-0.02,0.353,0.363,-0.01,0.327,0.342,-0.015,3.72,5.05,-1.326,642003.0,2248.0,2107.0,,2623.0,1900.0,,,,642003.0,92.0,93.0,,87.5,89.5,,,,Cody Reed
685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,Baz, Shane,669358,28,20.3,32.1,111.7,88.3,92.8,86.8,428,175,418.0,9,32.1,3,10.7,6.1,669358,2021,49,28,0.13,0.167,-0.037,0.348,0.356,-0.008,0.226,0.246,-0.0199999999999999,2.02,2.51,-0.485,669358.0,2415.0,,,2422.0,1981.0,2689.0,,,669358.0,97.0,,,86.7,88.7,82.5,,,Shane Baz
686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,Hartlieb, Geoff,664129,27,10.0,29.6,105.6,88.7,91.1,89.2,356,150,,9,33.3,1,3.7,2.0,664129,2021,50,27,0.278,0.227,0.051,0.417,0.31,0.1069999999999999,0.408,0.363,0.0449999999999999,11.0,5.8,5.2,664129.0,2370.0,2359.0,,2507.0,,,,,664129.0,93.7,94.5,,84.8,,,,,Geoff Hartlieb
687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,Tice, Ty,676709,27,18.2,48.1,108.8,88.2,94.5,72.7,389,222,372.0,9,33.3,3,11.1,7.7,676709,2021,39,27,0.303,0.281,0.0219999999999999,0.455,0.504,-0.0489999999999999,0.38,0.386,-0.006,4.5,6.72,-2.22,676709.0,2206.0,2174.0,,2356.0,2051.0,2694.0,,,676709.0,94.2,95.3,,87.4,90.5,79.9,,,Ty Tice
688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,Meisinger, Ryan,664682,27,18.9,33.3,111.8,90.0,92.0,86.5,391,151,386.0,11,40.7,1,3.7,2.6,664682,2021,38,27,0.355,0.22,0.1349999999999999,0.581,0.31,0.2709999999999999,0.426,0.285,0.141,12.27,3.39,8.883,664682.0,2237.0,2125.0,,2274.0,1519.0,,,,664682.0,91.7,91.3,,83.8,84.5,,,,Ryan Meisinger
689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,Speier, Gabe,642100,27,11.9,37.0,104.6,83.6,87.7,79.9,336,158,,5,18.5,0,0.0,0.0,642100,2021,33,27,0.313,0.233,0.0799999999999999,0.313,0.298,0.015,0.288,0.245,0.0429999999999999,1.17,2.49,-1.316,642100.0,2113.0,1933.0,,2004.0,1393.0,,,,642100.0,93.9,93.9,,83.2,88.1,,,,Gabe Speier
690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,Harvey, Hunter,640451,27,9.5,25.9,109.1,90.5,94.9,90.2,395,160,395.0,11,40.7,2,7.4,5.6,640451,2021,36,27,0.242,0.256,-0.014,0.455,0.378,0.077,0.323,0.308,0.015,4.15,4.01,0.144,640451.0,2073.0,,,2297.0,,2124.0,1606.0,,640451.0,97.1,,,86.6,,83.0,90.5,,Hunter Harvey
691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,Devenski, Chris,606965,27,15.1,51.9,112.6,89.7,91.4,87.0,465,213,460.0,10,37.0,5,18.5,14.3,606965,2021,35,27,0.344,0.365,-0.021,0.594,0.745,-0.151,0.422,0.484,-0.062,8.59,12.25,-3.659,606965.0,2227.0,,,2222.0,1639.0,2302.0,,,606965.0,91.4,,,79.5,80.1,73.9,,,Chris Devenski
692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,Guerra, Javy,457915,26,15.4,46.2,109.4,94.8,99.0,90.6,454,198,437.0,13,50.0,5,19.2,13.5,457915,2021,37,26,0.429,0.398,0.0309999999999999,0.821,0.825,-0.004,0.54,0.53,0.01,16.5,16.15,0.35,457915.0,2127.0,2032.0,,2069.0,1439.0,2315.0,,,457915.0,91.7,90.8,,87.9,82.6,78.5,,,Javy Guerra
693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,Guerra, Javy,457915,26,15.4,46.2,109.4,94.8,99.0,90.6,454,198,437.0,13,50.0,5,19.2,13.5,642770,2021,18,13,0.25,0.26,-0.01,0.313,0.375,-0.062,0.292,0.32,-0.028,4.91,4.35,0.559,457915.0,2127.0,2032.0,,2069.0,1439.0,2315.0,,,457915.0,91.7,90.8,,87.9,82.6,78.5,,,Javy Guerra
694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,Guerra, Javy,642770,13,17.2,23.1,114.2,93.0,94.3,99.5,380,147,,7,53.8,0,0.0,0.0,457915,2021,37,26,0.429,0.398,0.0309999999999999,0.821,0.825,-0.004,0.54,0.53,0.01,16.5,16.15,0.35,457915.0,2127.0,2032.0,,2069.0,1439.0,2315.0,,,457915.0,91.7,90.8,,87.9,82.6,78.5,,,Javy Guerra
695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,Guerra, Javy,642770,13,17.2,23.1,114.2,93.0,94.3,99.5,380,147,,7,53.8,0,0.0,0.0,642770,2021,18,13,0.25,0.26,-0.01,0.313,0.375,-0.062,0.292,0.32,-0.028,4.91,4.35,0.559,457915.0,2127.0,2032.0,,2069.0,1439.0,2315.0,,,457915.0,91.7,90.8,,87.9,82.6,78.5,,,Javy Guerra
696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,García, Deivi,665620,26,25.5,46.2,106.8,90.5,95.1,81.4,406,229,406.0,8,30.8,4,15.4,10.5,665620,2021,38,26,0.25,0.243,0.007,0.531,0.485,0.046,0.363,0.397,-0.034,6.48,7.21,-0.73,665620.0,2216.0,,,2601.0,1977.0,2667.0,,,665620.0,92.2,,,81.7,82.5,75.8,,,Deivi Garcia
697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,Hudson, Dakota,641712,26,3.7,23.1,110.0,80.1,85.3,78.6,352,117,,4,15.4,0,0.0,0.0,641712,2021,34,26,0.219,0.195,0.0239999999999999,0.281,0.235,0.046,0.244,0.219,0.0249999999999999,2.08,2.0,0.077,641712.0,2020.0,1913.0,,2150.0,1381.0,2293.0,,,641712.0,91.6,92.1,,88.2,86.6,80.7,,,Dakota Hudson
698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,Stock, Robert,476594,26,11.1,34.6,114.8,91.3,96.5,85.1,432,168,411.0,11,42.3,4,15.4,8.9,476594,2021,45,26,0.286,0.263,0.0229999999999999,0.571,0.5,0.0709999999999999,0.433,0.404,0.0289999999999999,8.0,7.53,0.47,476594.0,2033.0,,2453.0,2528.0,1639.0,2540.0,,,476594.0,96.2,,85.1,82.4,82.9,77.8,,,Robert Stock
699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,Hoyt, James,624586,26,15.7,42.3,108.7,87.9,89.3,85.9,393,196,,8,30.8,2,7.7,4.3,624586,2021,46,26,0.324,0.212,0.112,0.459,0.355,0.104,0.405,0.33,0.075,6.75,4.66,2.09,624586.0,2194.0,2193.0,,2504.0,1486.0,,,,624586.0,92.3,91.2,,84.2,89.4,,,,James Hoyt
700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,Schmidt, Clarke,657376,26,0.8,30.8,109.6,83.9,89.9,79.9,398,122,398.0,6,23.1,1,3.8,2.6,657376,2021,38,26,0.355,0.246,0.1089999999999999,0.516,0.346,0.17,0.424,0.327,0.0969999999999999,5.68,4.57,1.114,657376.0,2461.0,2351.0,,2618.0,2212.0,2749.0,,,657376.0,93.1,93.0,,88.0,88.4,82.0,,,Clarke Schmidt
701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,Yamamoto, Jordan,657141,26,15.6,46.2,107.9,86.1,88.9,81.9,330,186,,8,30.8,1,3.8,3.0,657141,2021,33,26,0.345,0.311,0.0339999999999999,0.379,0.389,-0.01,0.363,0.353,0.01,4.05,5.44,-1.39,657141.0,2311.0,2476.0,2582.0,2762.0,2168.0,2595.0,,,657141.0,91.2,89.6,86.9,79.4,85.0,74.2,,,Jordan Yamamoto
702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,Lambert, Peter,663567,25,0.7,32.0,106.1,85.8,94.5,77.0,442,161,417.0,10,40.0,3,12.0,10.0,663567,2021,30,25,0.429,0.28,0.1489999999999999,0.714,0.518,0.1959999999999999,0.497,0.362,0.135,11.12,5.77,5.348,663567.0,2179.0,,,2316.0,1345.0,2074.0,,,663567.0,93.6,,,84.2,84.8,76.7,,,Peter Lambert
703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,Rosso, Ramón,665759,25,11.3,48.0,113.4,91.2,94.5,89.0,437,170,418.0,10,40.0,3,12.0,8.6,665759,2021,35,25,0.313,0.315,-0.002,0.531,0.556,-0.025,0.385,0.395,-0.01,5.63,7.12,-1.495,665759.0,2472.0,,,2498.0,2119.0,,,,665759.0,94.7,,,85.4,89.5,,,,Ramon Rosso
704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,Fernández, Julian,642759,25,13.4,28.0,108.2,91.1,94.8,86.8,433,194,432.0,10,40.0,2,8.0,6.1,642759,2021,33,25,0.31,0.233,0.0769999999999999,0.586,0.476,0.1099999999999999,0.414,0.343,0.0709999999999999,10.8,5.09,5.71,642759.0,2420.0,,,,1709.0,,,,642759.0,99.0,,,,89.3,,,,Julian Fernandez
705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,Roark, Tanner,543699,24,13.2,50.0,112.0,92.5,97.0,85.9,426,208,418.0,12,50.0,4,16.7,12.9,543699,2021,31,24,0.241,0.309,-0.068,0.586,0.688,-0.1019999999999999,0.364,0.433,-0.069,6.43,9.0,-2.571,543699.0,2008.0,2012.0,,2221.0,1808.0,2755.0,,,543699.0,90.7,90.4,,86.3,81.8,73.1,,,Tanner Roark
706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,Hicks, Jordan,663855,24,-4.2,20.8,111.2,80.8,86.3,78.6,338,98,,3,12.5,0,0.0,0.0,663855,2021,44,24,0.147,0.166,-0.019,0.235,0.195,0.0399999999999999,0.281,0.281,0.0,5.4,3.3,2.1,663855.0,2041.0,2011.0,2411.0,2333.0,964.0,,,,663855.0,100.5,99.2,88.6,84.2,90.2,,,,Jordan Hicks
707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,Beasley, Jeremy,676886,23,27.7,34.8,107.0,90.6,95.9,73.0,410,261,402.0,12,52.2,4,17.4,8.5,676886,2021,47,23,0.2,0.191,0.009,0.486,0.466,0.0199999999999999,0.36,0.352,0.008,7.71,5.4,2.314,676886.0,2500.0,,,2540.0,,2281.0,991.0,,676886.0,95.1,,,82.8,,78.3,86.8,,Jeremy Beasley
708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,Medina, Adonis,658431,23,11.1,39.1,107.0,83.3,97.3,78.7,318,112,,10,43.5,0,0.0,0.0,658431,2021,36,23,0.31,0.238,0.072,0.414,0.301,0.1129999999999999,0.387,0.329,0.0579999999999999,3.52,4.63,-1.108,658431.0,2328.0,2264.0,,2348.0,1722.0,2501.0,,,658431.0,92.6,92.8,,85.7,86.4,81.3,,,Adonis Medina
709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,Llovera, Mauricio,661440,23,19.0,34.8,106.7,91.3,96.1,84.1,426,235,390.0,10,43.5,4,17.4,11.4,661440,2021,35,23,0.333,0.245,0.088,0.833,0.536,0.2969999999999999,0.512,0.38,0.132,9.45,6.47,2.98,661440.0,1980.0,,,2357.0,1841.0,,,,661440.0,94.4,,,81.9,87.1,,,,Mauricio Llovera
710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,Pruitt, Austin,643493,23,18.2,34.8,115.2,94.4,98.0,91.4,456,197,441.0,11,47.8,2,8.7,6.9,643493,2021,29,23,0.25,0.276,-0.026,0.5,0.556,-0.056,0.327,0.362,-0.0349999999999999,3.68,5.77,-2.088,643493.0,2288.0,,,2507.0,1617.0,2820.0,,,643493.0,91.9,,,87.9,85.2,81.4,,,Austin Pruitt
