,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,Jurado, Ariel,642558,19,19.8,36.8,105.8,91.6,97.4,89.5,408,170,408.0,10,52.6,3,15.8,14.3,642558,2020,21,19,0.45,0.385,0.065,0.7,0.712,-0.012,0.488,0.465,0.0229999999999999,11.25,10.95,0.3,,,,,,,,,,,,,,,,,,,Ariel Jurado
575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,Reid-Foley, Sean,656887,18,14.7,5.6,110.7,88.0,94.9,87.5,308,107,,6,33.3,0,0.0,0.0,656887,2020,30,18,0.125,0.181,-0.0559999999999999,0.125,0.21,-0.0849999999999999,0.212,0.263,-0.051,1.35,2.88,-1.53,656887.0,2149.0,,,2223.0,1422.0,,,,656887.0,94.4,,,85.9,86.3,,,,Sean Reid-Foley
576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,Alvarez, Jose,501625,18,2.8,27.8,105.5,86.3,88.2,83.2,377,119,,7,38.9,1,5.6,3.7,501625,2020,27,18,0.292,0.312,-0.02,0.375,0.38,-0.005,0.333,0.35,-0.0169999999999999,1.42,5.34,-3.919,501625.0,2348.0,2344.0,2448.0,2350.0,1766.0,,,,501625.0,92.2,91.4,86.6,83.4,81.7,,,,Jose Alvarez
577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,Crick, Kyle,605195,18,16.1,50.0,105.1,79.5,82.9,77.9,344,153,,4,22.2,0,0.0,0.0,605195,2020,29,18,0.28,0.288,-0.0079999999999999,0.32,0.342,-0.022,0.322,0.333,-0.011,1.59,4.77,-3.182,605195.0,2367.0,2247.0,,3130.0,,,,,605195.0,90.9,90.8,,77.1,,,,,Kyle Crick
578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,Chapman, Aroldis,547973,18,24.7,38.9,106.8,83.1,86.6,82.6,426,217,409.0,5,27.8,2,11.1,4.4,547973,2020,45,18,0.15,0.16,-0.01,0.375,0.307,0.068,0.268,0.253,0.015,3.09,2.66,0.426,547973.0,2451.0,2534.0,,2342.0,,,826.0,,547973.0,97.8,100.5,,85.1,,,91.1,,Aroldis Chapman
579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,Espino, Paolo,502179,18,16.0,50.0,106.1,87.3,91.4,82.3,399,172,399.0,6,33.3,3,16.7,11.1,502179,2020,27,18,0.32,0.355,-0.0349999999999999,0.48,0.625,-0.145,0.367,0.437,-0.07,4.5,9.24,-4.74,502179.0,2135.0,1919.0,,2455.0,1316.0,2964.0,,,502179.0,90.3,89.3,,81.4,82.7,71.1,,,Paolo Espino
580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,Chacín, Jhoulys,468504,18,20.3,61.1,101.5,84.4,89.0,64.8,381,225,355.0,3,16.7,0,0.0,0.0,468504,2020,24,18,0.286,0.28,0.0059999999999999,0.476,0.369,0.1069999999999999,0.368,0.334,0.0339999999999999,7.2,4.8,2.4,,,,,,,,,,,,,,,,,,,Jhoulys Chacin
581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,Montgomery, Mike,543557,18,8.0,38.9,109.8,90.1,94.2,86.9,389,166,377.0,7,38.9,2,11.1,8.7,543557,2020,23,18,0.286,0.353,-0.067,0.524,0.621,-0.0969999999999999,0.338,0.425,-0.0869999999999999,5.06,8.58,-3.517,,,,,,,,,,,,,,,,,,,Mike Montgomery
582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,Pérez, Cionel,672335,18,3.8,27.8,104.9,90.0,91.5,89.6,373,105,,6,33.3,0,0.0,0.0,672335,2020,32,18,0.269,0.223,0.046,0.269,0.271,-0.002,0.312,0.297,0.015,2.84,3.71,-0.868,672335.0,2093.0,,,2640.0,1790.0,,,,672335.0,95.0,,,83.7,88.3,,,,Cionel Perez
583,583,583,583,583,583,583,583,583,583,583,583,583,583,583,583,583,583,Topa, Justin,623437,18,-2.2,38.9,106.8,87.8,96.8,80.6,416,135,416.0,7,38.9,2,11.1,6.7,623437,2020,30,18,0.233,0.202,0.031,0.4,0.355,0.045,0.266,0.236,0.03,2.35,2.32,0.028,623437.0,,2125.0,,2576.0,,,,,623437.0,,97.5,,83.3,,,,,Justin Topa
584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,Murphy, Patrick,641907,18,2.7,44.4,107.8,90.0,91.1,88.9,356,141,,6,33.3,0,0.0,0.0,641907,2020,25,18,0.261,0.311,-0.0499999999999999,0.391,0.394,-0.003,0.309,0.338,-0.029,1.5,4.93,-3.43,641907.0,,2111.0,,,,2275.0,,,641907.0,,96.8,,,,83.7,,,Patrick Murphy
585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,Hernandez, Darwinzon,650382,18,13.6,22.2,102.6,84.4,92.6,84.7,350,143,,6,33.3,0,0.0,0.0,650382,2020,40,18,0.161,0.157,0.004,0.161,0.199,-0.038,0.268,0.279,-0.011,2.16,3.25,-1.09,650382.0,2338.0,,,2569.0,,2895.0,,,650382.0,94.3,,,83.3,,80.1,,,Darwinzon Hernandez
586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,Sánchez, Ricardo,645307,17,15.6,23.5,106.0,88.9,93.3,86.4,382,181,382.0,7,41.2,1,5.9,3.7,645307,2020,27,17,0.25,0.256,-0.006,0.5,0.485,0.015,0.387,0.389,-0.002,6.75,6.86,-0.11,645307.0,2194.0,2199.0,,2560.0,1638.0,2607.0,,,645307.0,91.6,91.8,,83.4,85.3,78.5,,,Ricardo Sanchez
587,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587,Miller, Tyson,668338,17,3.5,29.4,107.0,90.0,99.3,83.5,420,152,420.0,8,47.1,2,11.8,10.0,668338,2020,20,17,0.125,0.345,-0.2199999999999999,0.375,0.706,-0.3309999999999999,0.266,0.487,-0.2209999999999999,5.4,12.5,-7.1,,,,,,,,,,,,,,,,,,,Tyson Miller
588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,Irvin, Cole,608344,17,17.2,35.3,108.3,90.4,90.5,91.5,438,171,438.0,9,52.9,1,5.9,4.5,608344,2020,22,17,0.524,0.344,0.18,0.81,0.574,0.2360000000000001,0.57,0.404,0.1659999999999999,17.18,7.54,9.642,,,,,,,,,,,,,,,,,,,Cole Irvin
589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,Leyer, Robinson,622490,17,15.9,52.9,108.6,88.8,91.4,84.8,419,201,395.0,7,41.2,3,17.6,8.8,622490,2020,34,17,0.462,0.307,0.155,0.885,0.614,0.271,0.594,0.459,0.1349999999999999,21.21,10.56,10.654,622490.0,2266.0,,,2421.0,,,,,622490.0,95.0,,,87.3,,,,,Robinson Leyer
590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,Thornburg, Tyler,592804,17,31.6,41.2,100.1,91.1,92.5,94.7,392,195,,7,41.2,1,5.9,3.1,592804,2020,32,17,0.222,0.228,-0.006,0.259,0.366,-0.1069999999999999,0.286,0.322,-0.036,3.86,4.42,-0.563,592804.0,2601.0,,,,1510.0,2792.0,,,592804.0,93.0,,,,83.8,76.6,,,Tyler Thornburg
591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,Grimm, Justin,518748,17,28.9,52.9,105.8,90.9,93.3,89.0,393,231,384.0,8,47.1,3,17.6,11.1,518748,2020,27,17,0.391,0.283,0.108,0.913,0.529,0.384,0.56,0.393,0.167,17.36,7.04,10.317,518748.0,2257.0,,,2466.0,,2328.0,,,518748.0,93.3,,,82.8,,81.4,,,Justin Grimm
592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,Heller, Ben,621294,17,18.5,47.1,107.5,88.8,96.6,77.7,422,199,405.0,6,35.3,1,5.9,3.7,621294,2020,27,17,0.217,0.259,-0.042,0.522,0.497,0.025,0.364,0.376,-0.012,3.0,6.32,-3.32,621294.0,2412.0,,,,1548.0,2514.0,,,621294.0,93.3,,,,85.6,81.3,,,Ben Heller
593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,Bergen, Travis,664157,16,10.5,31.3,107.3,92.0,96.2,89.6,416,164,416.0,7,43.8,2,12.5,5.6,664157,2020,36,16,0.185,0.21,-0.0249999999999999,0.333,0.413,-0.0799999999999999,0.338,0.372,-0.0339999999999999,3.24,6.16,-2.92,664157.0,2242.0,,,,1833.0,2809.0,,,664157.0,92.3,,,,86.2,79.8,,,Travis Bergen
594,594,594,594,594,594,594,594,594,594,594,594,594,594,594,594,594,594,Bard, Luke,572703,16,27.9,37.5,105.7,92.4,97.4,84.4,414,212,397.0,8,50.0,4,25.0,17.4,572703,2020,23,16,0.304,0.273,0.0309999999999999,0.696,0.651,0.0449999999999999,0.409,0.381,0.0279999999999999,6.75,6.52,0.23,,,,,,,,,,,,,,,,,,,Luke Bard
595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,Sobotka, Chad,656977,16,22.6,62.5,109.8,95.0,97.8,90.1,395,269,,8,50.0,3,18.8,15.0,656977,2020,20,16,0.333,0.321,0.012,0.5,0.638,-0.138,0.388,0.429,-0.0409999999999999,12.27,8.8,3.473,,,,,,,,,,,,,,,,,,,Chad Sobotka
596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,Del Pozo, Miguel,600887,15,1.2,53.3,109.4,97.9,101.4,93.3,398,185,,10,66.7,4,26.7,16.0,600887,2020,25,15,0.412,0.473,-0.061,0.529,0.789,-0.26,0.491,0.583,-0.0919999999999999,17.18,22.33,-5.148,600887.0,2141.0,,,,1786.0,2440.0,,,600887.0,93.3,,,,86.3,82.0,,,Miguel Del Pozo
597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,Vesia, Alex,681911,15,27.2,33.3,111.5,91.6,95.2,76.2,453,242,409.0,7,46.7,2,13.3,7.4,681911,2020,27,15,0.35,0.207,0.143,0.8,0.525,0.275,0.532,0.401,0.131,18.69,7.4,11.292,681911.0,2370.0,,,2426.0,2009.0,,,,681911.0,91.7,,,84.1,84.4,,,,Alex Vesia
598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,Buchter, Ryan,488748,15,27.0,40.0,107.7,92.3,94.6,83.1,426,239,414.0,8,53.3,2,13.3,6.9,488748,2020,29,15,0.217,0.26,-0.043,0.522,0.577,-0.0549999999999999,0.385,0.42,-0.0349999999999999,4.5,8.33,-3.83,488748.0,2220.0,,2133.0,,,1835.0,,,488748.0,92.5,,87.2,,,78.3,,,Ryan Buchter
599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,Bolaños, Ronald,671790,15,5.0,33.3,106.6,92.4,94.9,90.6,415,161,413.0,6,40.0,2,13.3,9.5,671790,2020,21,15,0.471,0.39,0.0809999999999999,0.824,0.747,0.0769999999999999,0.575,0.525,0.0499999999999999,12.27,15.7,-3.427,,,,,,,,,,,,,,,,,,,Ronald Bolanos
600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,Gilmartin, Sean,543219,15,13.7,20.0,106.8,89.9,91.4,88.6,408,180,402.0,5,33.3,2,13.3,8.3,543219,2020,24,15,0.35,0.251,0.0989999999999999,0.65,0.516,0.134,0.465,0.384,0.081,8.31,6.65,1.658,,,,,,,,,,,,,,,,,,,Sean Gilmartin
601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,Kaminsky, Rob,641739,15,3.5,26.7,107.3,90.3,94.9,87.2,356,135,,5,33.3,0,0.0,0.0,641739,2020,21,15,0.188,0.178,0.01,0.188,0.241,-0.0529999999999999,0.202,0.246,-0.0439999999999999,1.93,2.52,-0.591,,,,,,,,,,,,,,,,,,,Rob Kaminsky
602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,Suarez, José,660761,15,7.2,40.0,107.9,91.2,99.1,82.1,405,151,405.0,10,66.7,3,20.0,13.0,660761,2020,23,15,0.588,0.478,0.1099999999999999,0.882,0.863,0.019,0.646,0.602,0.044,38.57,25.13,13.441,,,,,,,,,,,,,,,,,,,Jose Suarez
603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,Yajure, Miguel,664337,15,14.9,26.7,108.2,94.6,96.8,91.4,404,195,404.0,11,73.3,2,13.3,6.9,664337,2020,29,15,0.13,0.221,-0.091,0.261,0.456,-0.195,0.275,0.369,-0.0939999999999999,1.29,6.04,-4.754,664337.0,2392.0,,2545.0,2346.0,1625.0,2705.0,,,664337.0,92.3,,89.4,84.4,88.8,80.4,,,Miguel Yajure
604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,Baez, Michel,673258,14,14.0,42.9,105.7,92.1,94.9,87.1,397,193,,4,28.6,1,7.1,4.3,673258,2020,23,14,0.333,0.278,0.0549999999999999,0.429,0.438,-0.009,0.36,0.339,0.0209999999999999,7.71,4.96,2.754,,,,,,,,,,,,,,,,,,,Michel Baez
605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,Frankoff, Seth,571676,14,25.4,21.4,102.3,81.2,87.1,74.1,373,196,,4,28.6,0,0.0,0.0,571676,2020,16,14,0.429,0.217,0.212,0.571,0.299,0.2719999999999999,0.463,0.281,0.182,16.88,3.3,13.575,,,,,,,,,,,,,,,,,,,Seth Frankoff
606,606,606,606,606,606,606,606,606,606,606,606,606,606,606,606,606,606,De León, José,592254,14,13.0,35.7,113.3,86.0,90.0,87.5,444,160,444.0,2,14.3,1,7.1,2.9,592254,2020,35,14,0.25,0.253,-0.003,0.375,0.405,-0.03,0.384,0.395,-0.011,18.0,7.13,10.87,592254.0,,2107.0,,2488.0,1838.0,,,,592254.0,,95.0,,83.0,86.0,,,,Jose De Leon
607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,Farrell, Luke,608652,13,25.4,23.1,103.8,92.3,94.8,99.8,409,164,409.0,6,46.2,3,23.1,11.1,608652,2020,27,13,0.25,0.226,0.0239999999999999,0.5,0.459,0.0409999999999999,0.402,0.385,0.017,8.44,6.69,1.748,608652.0,2479.0,,,2500.0,1942.0,2585.0,,,608652.0,91.4,,,81.6,83.0,78.1,,,Luke Farrell
608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,Moran, Brian,572383,13,9.4,38.5,104.9,91.4,97.9,83.9,427,197,427.0,6,46.2,1,7.7,3.7,572383,2020,27,13,0.3,0.239,0.061,0.55,0.45,0.1,0.444,0.395,0.0489999999999999,9.64,7.13,2.513,572383.0,2293.0,,,,,2333.0,,,572383.0,81.8,,,,,70.2,,,Brian Moran
609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,Devenski, Chris,606965,13,16.5,30.8,107.3,89.9,94.4,94.4,360,134,360.0,6,46.2,1,7.7,4.8,606965,2020,21,13,0.389,0.262,0.127,0.667,0.37,0.297,0.48,0.332,0.1479999999999999,14.73,4.73,9.997,,,,,,,,,,,,,,,,,,,Chris Devenski
610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,Sborz, Josh,622250,13,17.4,30.8,106.8,92.9,93.0,92.8,412,222,412.0,6,46.2,1,7.7,6.3,622250,2020,16,13,0.133,0.271,-0.138,0.4,0.594,-0.1939999999999999,0.245,0.381,-0.136,2.08,6.52,-4.443,,,,,,,,,,,,,,,,,,,Josh Sborz
611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,Rosario, Randy,600968,13,6.9,46.2,108.2,91.3,89.7,92.7,411,158,411.0,5,38.5,1,7.7,4.8,600968,2020,21,13,0.438,0.386,0.0519999999999999,0.688,0.611,0.0769999999999999,0.498,0.46,0.0379999999999999,8.1,10.62,-2.52,,,,,,,,,,,,,,,,,,,Randy Rosario
612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,Osuna, Roberto,532077,13,2.2,30.8,100.1,83.7,90.8,84.2,356,104,,4,30.8,0,0.0,0.0,532077,2020,16,13,0.188,0.314,-0.126,0.313,0.372,-0.059,0.208,0.3,-0.092,2.08,3.79,-1.713,,,,,,,,,,,,,,,,,,,Roberto Osuna
613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,Yates, Kirby,489446,13,14.9,38.5,108.0,86.2,87.0,84.9,409,160,409.0,4,30.8,1,7.7,4.0,489446,2020,25,13,0.35,0.259,0.0909999999999999,0.5,0.43,0.07,0.403,0.348,0.055,12.46,5.27,7.192,489446.0,2282.0,,,,,,1500.0,,489446.0,93.6,,,,,,85.8,,Kirby Yates
614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,Eibner, Brett,518649,13,11.5,69.2,109.6,90.9,96.2,82.9,450,213,427.0,6,46.2,3,23.1,14.3,518649,2020,21,13,0.412,0.414,-0.002,0.824,0.814,0.01,0.541,0.541,0.0,13.5,17.29,-3.79,,,,,,,,,,,,,,,,,,,Brett Eibner
615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,Verlander, Justin,434378,13,10.1,7.7,110.9,90.4,98.0,85.6,438,146,410.0,7,53.8,2,15.4,9.5,434378,2020,21,13,0.15,0.161,-0.011,0.45,0.415,0.035,0.264,0.259,0.005,3.0,2.79,0.21,,,,,,,,,,,,,,,,,,,Justin Verlander
616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,Kelley, Trevor,665001,13,12.4,38.5,106.6,87.8,95.9,77.2,430,201,400.0,5,38.5,1,7.7,5.3,665001,2020,19,13,0.444,0.33,0.1139999999999999,0.833,0.618,0.2149999999999999,0.543,0.414,0.129,10.8,8.02,2.78,,,,,,,,,,,,,,,,,,,Trevor Kelley
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,Fletcher, Aaron,667465,13,7.7,38.5,108.4,92.0,97.7,89.7,379,149,379.0,6,46.2,2,15.4,6.9,667465,2020,29,13,0.35,0.262,0.0879999999999999,0.55,0.428,0.122,0.482,0.419,0.063,12.46,8.27,4.192,667465.0,,2221.0,,1760.0,1791.0,,,,667465.0,,93.2,,81.7,80.6,,,,Aaron Fletcher
618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,Tapia, Domingo,593619,13,12.5,7.7,105.6,89.4,96.4,81.2,371,159,371.0,6,46.2,0,0.0,0.0,593619,2020,19,13,0.235,0.144,0.091,0.471,0.23,0.2409999999999999,0.336,0.217,0.119,2.08,1.97,0.107,,,,,,,,,,,,,,,,,,,Domingo Tapia
619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,Bourque, James,630263,13,13.4,53.8,108.7,94.8,98.4,82.7,408,249,408.0,6,46.2,3,23.1,15.8,630263,2020,19,13,0.214,0.364,-0.15,0.571,0.79,-0.219,0.418,0.532,-0.114,6.75,16.37,-9.62,,,,,,,,,,,,,,,,,,,James Bourque
620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,Crochet, Garrett,676979,13,14.2,7.7,110.3,90.0,96.3,87.1,365,115,,6,46.2,0,0.0,0.0,676979,2020,22,13,0.143,0.131,0.0119999999999999,0.143,0.233,-0.09,0.153,0.181,-0.0279999999999999,0.0,1.4,-1.4,,,,,,,,,,,,,,,,,,,Garrett Crochet
621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,Mears, Nick,683232,12,13.8,33.3,109.3,93.4,95.1,91.1,400,167,400.0,5,41.7,1,8.3,3.8,683232,2020,26,12,0.222,0.281,-0.059,0.444,0.425,0.019,0.38,0.397,-0.017,5.4,7.22,-1.82,683232.0,2389.0,2315.0,,,,2501.0,,,683232.0,95.7,94.0,,,,78.3,,,Nick Mears
622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,Lewicki, Artie,592499,12,18.2,66.7,105.0,92.7,93.0,91.2,370,256,,5,41.7,1,8.3,5.6,592499,2020,18,12,0.412,0.215,0.1969999999999999,0.706,0.396,0.3099999999999999,0.477,0.277,0.1999999999999999,5.4,3.2,2.2,,,,,,,,,,,,,,,,,,,Artie Lewicki
623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,Davidson, Matt,571602,12,19.8,58.3,110.3,93.2,95.0,94.4,417,229,417.0,7,58.3,3,25.0,20.0,571602,2020,15,12,0.308,0.422,-0.1139999999999999,0.538,0.974,-0.4359999999999999,0.402,0.594,-0.1919999999999999,5.4,23.91,-18.51,,,,,,,,,,,,,,,,,,,Matt Davidson
624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,Carroll, Cody,606944,12,15.6,50.0,107.0,96.5,97.6,94.4,356,220,,8,66.7,0,0.0,0.0,606944,2020,21,12,0.643,0.317,0.326,0.857,0.494,0.363,0.63,0.435,0.195,54.0,9.13,44.87,,,,,,,,,,,,,,,,,,,Cody Carroll
625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,Freeman, Sam,518693,12,16.4,16.7,103.9,86.3,90.0,83.7,379,150,,4,33.3,0,0.0,0.0,518693,2020,25,12,0.111,0.177,-0.0659999999999999,0.111,0.301,-0.19,0.248,0.328,-0.08,1.8,4.61,-2.81,518693.0,2110.0,2093.0,,,,2559.0,1185.0,,518693.0,93.8,93.9,,,,82.6,85.2,,Sam Freeman
626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,Fernández, Junior,658551,12,16.1,50.0,105.2,90.8,94.2,87.7,387,187,365.0,7,58.3,2,16.7,12.5,658551,2020,16,12,0.429,0.373,0.0559999999999999,0.786,0.705,0.081,0.531,0.483,0.048,18.0,12.2,5.8,,,,,,,,,,,,,,,,,,,Junior Fernandez
627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,Blewett, Scott,656240,11,10.5,45.5,107.8,92.9,98.7,90.2,393,190,,6,54.5,2,18.2,12.5,656240,2020,16,11,0.4,0.411,-0.0109999999999999,0.6,0.676,-0.076,0.441,0.476,-0.0349999999999999,6.0,11.7,-5.7,,,,,,,,,,,,,,,,,,,Scott Blewett
628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,Hamilton, Ian,641656,11,17.2,45.5,108.0,89.3,89.9,87.7,331,175,,4,36.4,0,0.0,0.0,641656,2020,20,11,0.267,0.332,-0.065,0.267,0.43,-0.1629999999999999,0.351,0.425,-0.074,4.5,8.58,-4.08,,,,,,,,,,,,,,,,,,,Ian Hamilton
629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,Strickland, Hunter,519326,11,-1.5,36.4,105.7,80.7,86.0,78.7,352,117,,3,27.3,0,0.0,0.0,519326,2020,16,11,0.333,0.246,0.087,0.467,0.297,0.17,0.364,0.269,0.0949999999999999,8.1,3.02,5.08,,,,,,,,,,,,,,,,,,,Hunter Strickland
630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,Harvey, Joe,642840,11,12.3,36.4,105.7,91.7,93.3,88.7,412,203,,4,36.4,1,9.1,7.1,642840,2020,14,11,0.231,0.252,-0.0209999999999999,0.308,0.459,-0.151,0.267,0.329,-0.062,0.0,4.64,-4.64,,,,,,,,,,,,,,,,,,,Joe Harvey
631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,Cederlind, Blake,664977,11,6.6,36.4,109.1,89.9,87.4,91.3,383,143,,4,36.4,1,9.1,6.3,664977,2020,16,11,0.2,0.251,-0.0509999999999999,0.267,0.339,-0.072,0.231,0.283,-0.0519999999999999,4.5,3.35,1.15,,,,,,,,,,,,,,,,,,,Blake Cederlind
632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,Doyle, Tommy,656382,11,8.6,45.5,106.4,87.8,91.9,84.4,302,179,,4,36.4,0,0.0,0.0,656382,2020,17,11,0.462,0.336,0.126,0.769,0.41,0.359,0.557,0.413,0.144,23.14,7.97,15.173,,,,,,,,,,,,,,,,,,,Tommy Doyle
633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,Medina, Adonis,658431,11,-15.7,0.0,99.8,73.5,99.8,69.5,200,38,,1,9.1,0,0.0,0.0,658431,2020,18,11,0.2,0.12,0.08,0.267,0.133,0.134,0.283,0.213,0.0699999999999999,4.5,1.9,2.6,,,,,,,,,,,,,,,,,,,Adonis Medina
634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,Ríos, Yacksel,605441,11,6.7,27.3,102.0,81.5,87.6,76.0,338,114,,3,27.3,0,0.0,0.0,605441,2020,17,11,0.214,0.236,-0.0219999999999999,0.286,0.29,-0.004,0.302,0.317,-0.015,9.0,4.27,4.73,,,,,,,,,,,,,,,,,,,Yacksel Rios
635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,Gaviglio, Sam,543208,11,26.4,45.5,107.0,95.8,95.8,94.9,372,264,,5,45.5,1,9.1,5.9,543208,2020,17,11,0.273,0.272,0.001,0.455,0.432,0.023,0.401,0.434,-0.0329999999999999,9.0,9.07,-0.07,,,,,,,,,,,,,,,,,,,Sam Gaviglio
636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,García, Edgar,658305,11,26.6,27.3,109.4,91.4,92.9,87.8,392,210,372.0,5,45.5,2,18.2,12.5,658305,2020,16,11,0.25,0.286,-0.0359999999999999,0.75,0.704,0.046,0.477,0.48,-0.003,10.8,11.98,-1.18,,,,,,,,,,,,,,,,,,,Edgar Garcia
637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,Whitley, Kodi,676831,11,11.0,45.5,105.9,87.3,95.5,72.9,430,220,430.0,4,36.4,2,18.2,11.8,676831,2020,17,11,0.125,0.266,-0.141,0.313,0.657,-0.344,0.209,0.397,-0.188,1.93,7.22,-5.291,,,,,,,,,,,,,,,,,,,Kodi Whitley
638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,Hamels, Cole,430935,11,18.9,45.5,104.1,88.9,99.0,84.0,370,183,,5,45.5,2,18.2,14.3,430935,2020,14,11,0.25,0.351,-0.1009999999999999,0.417,0.538,-0.121,0.29,0.38,-0.09,8.1,6.48,1.62,,,,,,,,,,,,,,,,,,,Cole Hamels
639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,Quijada, José,650671,11,15.2,36.4,106.7,87.6,91.1,81.5,438,182,438.0,4,36.4,1,9.1,5.0,650671,2020,20,11,0.375,0.295,0.08,0.563,0.498,0.0649999999999999,0.426,0.375,0.0509999999999999,7.36,6.28,1.084,,,,,,,,,,,,,,,,,,,Jose Quijada
